auction_date_transformed,auction_id,bstock_category_name,bid_date,bid_id,bidder_id,bid_amount_transformed
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:08:24.000000 UTC",18271382,62e329abff03c2000d83079d,5888
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:08:13.000000 UTC",18271374,5ee99029c8ce8806227dd424,5999
2022-11-01,1683123,"Apparel, Footwear & Accessories","2022-11-01 17:08:37.000000 UTC",18271386,62e329abff03c2000d83079d,6222
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-02 14:40:23.000000 UTC",18281768,60d1a4c8c8ce886dac927db1,125
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-02 14:40:29.000000 UTC",18281769,60d1a4c8c8ce886dac927db1,175
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-01 20:50:59.000000 UTC",18277681,62e329abff03c2000d83079d,222
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-02 14:40:34.000000 UTC",18281770,60d1a4c8c8ce886dac927db1,225
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-02 16:37:58.000000 UTC",18282847,620412efc8ce885c4ac7395f,2050
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-04 16:53:38.000000 UTC",18309331,62e329abff03c2000d83079d,2444
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-04 16:53:56.000000 UTC",18309333,62e329abff03c2000d83079d,2777
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-02 16:10:28.000000 UTC",18282561,5872eb71421aa90ceab0bb2f,3000
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-04 16:54:38.000000 UTC",18309338,5872eb71421aa90ceab0bb2f,3100
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-04 16:54:07.000000 UTC",18309336,62e329abff03c2000d83079d,3111
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-04 16:56:31.000000 UTC",18309355,62e329abff03c2000d83079d,3333
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-04 16:55:19.000000 UTC",18309344,5872eb71421aa90ceab0bb2f,3500
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-04 16:57:20.000000 UTC",18309369,5872eb71421aa90ceab0bb2f,3600
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-04 16:56:41.000000 UTC",18309360,62e329abff03c2000d83079d,3666
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-04 16:57:35.000000 UTC",18309371,5872eb71421aa90ceab0bb2f,3700
2022-11-04,1683121,"Apparel, Footwear & Accessories","2022-11-04 17:02:12.000000 UTC",18309424,635b4a04feb3d7000dbeacfc,3850
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-01 20:51:12.000000 UTC",18277682,62e329abff03c2000d83079d,222
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-02 16:13:00.000000 UTC",18282590,5872eb71421aa90ceab0bb2f,2000
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-02 16:38:21.000000 UTC",18282851,620412efc8ce885c4ac7395f,2050
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-04 16:54:55.000000 UTC",18309340,62e329abff03c2000d83079d,3111
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-04 17:03:00.000000 UTC",18309429,5872eb71421aa90ceab0bb2f,3200
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-04 17:06:57.000000 UTC",18309460,5ee99029c8ce8806227dd424,3599
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-04 17:08:55.000000 UTC",18309494,5ee99029c8ce8806227dd424,3699
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-04 17:07:10.000000 UTC",18309465,5872eb71421aa90ceab0bb2f,3750
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-04 17:09:10.000000 UTC",18309495,5ee99029c8ce8806227dd424,3799
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-04 17:12:31.000000 UTC",18309534,5ee99029c8ce8806227dd424,3899
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-04 17:15:12.000000 UTC",18309554,5ee99029c8ce8806227dd424,3949
2022-11-04,1683122,"Apparel, Footwear & Accessories","2022-11-04 17:10:49.000000 UTC",18309514,5872eb71421aa90ceab0bb2f,4000
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-10 22:35:09.000000 UTC",18373823,62e329abff03c2000d83079d,111
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-10 22:49:43.000000 UTC",18374011,625b7e70ff03c20010467911,125
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-10 23:04:19.000000 UTC",18374134,62e9a43fff03c2000f15874a,175
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-11 15:32:23.000000 UTC",18376987,572cfa67421aa90c80a34448,534
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-11 14:03:16.000000 UTC",18376479,60d09f4dc8ce886daa77d939,688
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-11 15:32:35.000000 UTC",18376990,572cfa67421aa90c80a34448,715
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-11 22:16:03.000000 UTC",18379662,5e20eab3c8ce886c8841a912,765
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-11 21:08:36.000000 UTC",18379486,54c3586f421aa90e94a53497,790
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-12 04:22:26.000000 UTC",18380249,5605f131592a9b0953f46c50,815
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-14 04:37:41.000000 UTC",18384226,62e329abff03c2000d83079d,888
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-15 17:21:21.000000 UTC",18403507,62e329abff03c2000d83079d,1111
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-15 14:43:45.000000 UTC",18402159,5de19131c8ce886c84b15bf1,1212
2022-11-15,1695053,"Apparel, Footwear & Accessories","2022-11-15 17:21:26.000000 UTC",18403506,62e329abff03c2000d83079d,1222
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-10 22:38:03.000000 UTC",18373861,62e329abff03c2000d83079d,111
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-10 22:50:33.000000 UTC",18374025,625b7e70ff03c20010467911,165
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-10 22:48:04.000000 UTC",18374000,54c3586f421aa90e94a53497,210
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-10 23:05:13.000000 UTC",18374141,62e9a43fff03c2000f15874a,215
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-10 23:55:26.000000 UTC",18374517,54c3586f421aa90e94a53497,355
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-11 14:03:53.000000 UTC",18376482,60d09f4dc8ce886daa77d939,688
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-11 15:34:05.000000 UTC",18376995,572cfa67421aa90c80a34448,715
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-12 04:24:11.000000 UTC",18380254,5605f131592a9b0953f46c50,765
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-11 21:08:20.000000 UTC",18379482,54c3586f421aa90e94a53497,790
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-14 04:38:07.000000 UTC",18384227,62e329abff03c2000d83079d,888
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-14 20:13:06.000000 UTC",18392454,54c3586f421aa90e94a53497,890
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-14 21:10:18.000000 UTC",18394547,613bce67c8ce886daa87c3f2,1000
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 17:51:54.000000 UTC",18404090,613bce67c8ce886daa87c3f2,1050
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 17:52:12.000000 UTC",18404101,613bce67c8ce886daa87c3f2,1100
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 17:22:06.000000 UTC",18403521,62e329abff03c2000d83079d,1111
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 17:52:25.000000 UTC",18404111,613bce67c8ce886daa87c3f2,1136
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 17:53:33.000000 UTC",18404128,62e329abff03c2000d83079d,1222
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 17:56:11.000000 UTC",18404205,5bfee937e3d4600e85af3a4b,1255
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 18:00:11.000000 UTC",18404295,5bfee937e3d4600e85af3a4b,1305
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 17:58:19.000000 UTC",18404258,62e329abff03c2000d83079d,1333
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 18:00:45.000000 UTC",18404314,5bfee937e3d4600e85af3a4b,1355
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 18:02:58.000000 UTC",18404354,5bfee937e3d4600e85af3a4b,1455
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 18:01:38.000000 UTC",18404329,62e329abff03c2000d83079d,1555
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 18:04:58.000000 UTC",18404397,5bfee937e3d4600e85af3a4b,1555
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 18:08:39.000000 UTC",18404484,5bfee937e3d4600e85af3a4b,1605
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 18:05:00.000000 UTC",18404398,62e329abff03c2000d83079d,1677
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 18:13:42.000000 UTC",18404582,591e47e3e3d4600d330ec1e8,1801
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 18:14:03.000000 UTC",18404592,62e329abff03c2000d83079d,1888
2022-11-15,1695054,"Apparel, Footwear & Accessories","2022-11-15 18:19:54.000000 UTC",18404727,591e47e3e3d4600d330ec1e8,2001
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-10 22:37:44.000000 UTC",18373856,62e329abff03c2000d83079d,111
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-10 22:50:10.000000 UTC",18374016,625b7e70ff03c20010467911,125
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-10 23:09:20.000000 UTC",18374182,62e9a43fff03c2000f15874a,150
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-11 14:04:09.000000 UTC",18376484,60d09f4dc8ce886daa77d939,688
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-12 04:20:53.000000 UTC",18380247,5605f131592a9b0953f46c50,738
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-14 04:38:48.000000 UTC",18384228,62e329abff03c2000d83079d,888
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-11 00:56:30.000000 UTC",18374829,5bab8438e3d4600e83dd84df,1000
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-14 16:27:41.000000 UTC",18386187,5b871bbfe3d4600e8076cc5f,1100
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-14 04:38:54.000000 UTC",18384229,62e329abff03c2000d83079d,1111
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-15 17:21:45.000000 UTC",18403514,62e329abff03c2000d83079d,1333
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-15 07:13:22.000000 UTC",18401378,561c6176592a9b094bca296b,1468
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-15 18:06:22.000000 UTC",18404424,561c6176592a9b094bca296b,1518
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-15 17:21:51.000000 UTC",18403515,62e329abff03c2000d83079d,1555
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-15 18:09:53.000000 UTC",18404518,5de19131c8ce886c84b15bf1,1717
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-15 18:04:45.000000 UTC",18404390,62e329abff03c2000d83079d,1777
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-15 18:10:08.000000 UTC",18404526,5de19131c8ce886c84b15bf1,1818
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-15 18:15:44.000000 UTC",18404626,591e47e3e3d4600d330ec1e8,1901
2022-11-15,1695055,"Apparel, Footwear & Accessories","2022-11-15 18:10:31.000000 UTC",18404534,62e329abff03c2000d83079d,2057
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-16 01:57:14.000000 UTC",18414084,5fc544c1c8ce886da93ed265,150
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-16 04:08:32.000000 UTC",18414908,5872eb71421aa90ceab0bb2f,200
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-16 16:24:45.000000 UTC",18417910,5872eb71421aa90ceab0bb2f,250
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-16 16:25:31.000000 UTC",18417919,5872eb71421aa90ceab0bb2f,300
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-16 04:11:25.000000 UTC",18414919,62e329abff03c2000d83079d,322
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-16 16:46:02.000000 UTC",18418160,5872eb71421aa90ceab0bb2f,350
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-17 01:57:54.000000 UTC",18431274,5fc544c1c8ce886da93ed265,372
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-17 03:05:49.000000 UTC",18431783,5f91e0a8c8ce886dabf4d5b5,460
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-17 04:47:02.000000 UTC",18432351,5f91e0a8c8ce886dabf4d5b5,548
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-17 16:17:08.000000 UTC",18434880,5b871bbfe3d4600e8076cc5f,700
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-17 18:12:45.000000 UTC",18436882,5f91e0a8c8ce886dabf4d5b5,700
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 00:26:08.000000 UTC",18451293,627d3745ff03c2000f036bce,777
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 16:04:07.000000 UTC",18454456,625b7e70ff03c20010467911,827
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-17 18:13:01.000000 UTC",18436891,5f91e0a8c8ce886dabf4d5b5,900
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 17:58:15.000000 UTC",18455578,613bce67c8ce886daa87c3f2,1050
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 17:58:22.000000 UTC",18455577,613bce67c8ce886daa87c3f2,1100
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 17:50:32.000000 UTC",18455489,62e329abff03c2000d83079d,1111
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 18:03:06.000000 UTC",18455653,54c35a91421aa90e9561b321,1225
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 17:59:31.000000 UTC",18455592,613bce67c8ce886daa87c3f2,1300
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 18:08:36.000000 UTC",18455743,54c35a91421aa90e9561b321,1450
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 18:03:07.000000 UTC",18455654,62e329abff03c2000d83079d,1555
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 18:12:41.000000 UTC",18455814,54c35a91421aa90e9561b321,1600
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 18:17:25.000000 UTC",18455904,54c35a91421aa90e9561b321,1700
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 18:13:25.000000 UTC",18455840,62e329abff03c2000d83079d,1777
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 18:21:20.000000 UTC",18455935,62e329abff03c2000d83079d,1844
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 18:22:28.000000 UTC",18455941,62e329abff03c2000d83079d,2157
2022-11-18,1695051,"Apparel, Footwear & Accessories","2022-11-18 18:20:50.000000 UTC",18455933,54c35a91421aa90e9561b321,2200
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-16 04:09:53.000000 UTC",18414944,62e329abff03c2000d83079d,222
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-17 16:19:58.000000 UTC",18434915,6356d280feb3d7000ca2c1d1,350
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-17 19:24:45.000000 UTC",18439899,613bce67c8ce886daa87c3f2,400
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-17 19:25:00.000000 UTC",18439905,613bce67c8ce886daa87c3f2,580
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 00:24:17.000000 UTC",18451282,627d3745ff03c2000f036bce,888
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-16 00:37:15.000000 UTC",18413594,572cfa67421aa90c80a34448,915
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 00:24:36.000000 UTC",18451284,627d3745ff03c2000f036bce,1008
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 00:25:00.000000 UTC",18451288,627d3745ff03c2000f036bce,1033
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 17:57:43.000000 UTC",18455572,613bce67c8ce886daa87c3f2,1083
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 17:50:20.000000 UTC",18455485,62e329abff03c2000d83079d,1111
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 17:57:57.000000 UTC",18455573,613bce67c8ce886daa87c3f2,1200
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 17:58:47.000000 UTC",18455584,62e329abff03c2000d83079d,1222
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 17:58:59.000000 UTC",18455585,62e329abff03c2000d83079d,1333
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 17:59:10.000000 UTC",18455587,613bce67c8ce886daa87c3f2,1400
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 18:00:41.000000 UTC",18455612,613bce67c8ce886daa87c3f2,1450
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 18:00:47.000000 UTC",18455611,613bce67c8ce886daa87c3f2,1500
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 18:05:09.000000 UTC",18455683,613bce67c8ce886daa87c3f2,1550
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 17:59:36.000000 UTC",18455591,62e329abff03c2000d83079d,1588
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 18:06:46.000000 UTC",18455721,613bce67c8ce886daa87c3f2,1600
2022-11-18,1695052,"Apparel, Footwear & Accessories","2022-11-18 18:07:19.000000 UTC",18455729,62e329abff03c2000d83079d,1777
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-18 23:07:33.000000 UTC",18463371,5f87a8dec8ce886daa622e6d,100
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-19 06:48:27.000000 UTC",18464515,5853efd9421aa90ceb2cb09e,150
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-21 03:23:10.000000 UTC",18468430,625b7e70ff03c20010467911,200
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-21 05:16:13.000000 UTC",18468710,5f87a8dec8ce886daa622e6d,250
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-21 19:37:18.000000 UTC",18474474,5f5bf9eec8ce880639fe9393,300
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-21 19:37:22.000000 UTC",18474473,5f5bf9eec8ce880639fe9393,500
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-20 05:52:59.000000 UTC",18466693,62e329abff03c2000d83079d,555
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-21 19:37:27.000000 UTC",18474488,5f5bf9eec8ce880639fe9393,700
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 01:37:10.000000 UTC",18481324,5f87a8dec8ce886daa622e6d,750
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 01:37:54.000000 UTC",18481327,5f87a8dec8ce886daa622e6d,800
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 01:38:02.000000 UTC",18481328,5f87a8dec8ce886daa622e6d,850
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 01:21:16.000000 UTC",18481203,62e329abff03c2000d83079d,888
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 01:38:09.000000 UTC",18481331,5f87a8dec8ce886daa622e6d,900
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 17:21:50.000000 UTC",18485374,5f87a8dec8ce886daa622e6d,950
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 17:40:32.000000 UTC",18485649,5f87a8dec8ce886daa622e6d,1000
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 17:41:45.000000 UTC",18485689,5f87a8dec8ce886daa622e6d,1050
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 17:41:53.000000 UTC",18485690,5f87a8dec8ce886daa622e6d,1100
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 17:17:17.000000 UTC",18485320,62e329abff03c2000d83079d,1111
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 17:48:55.000000 UTC",18485883,5f87a8dec8ce886daa622e6d,1136
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 17:50:48.000000 UTC",18485943,5f87a8dec8ce886daa622e6d,1186
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 17:49:54.000000 UTC",18485913,62e329abff03c2000d83079d,1222
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 17:58:18.000000 UTC",18486180,5f87a8dec8ce886daa622e6d,1236
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 18:02:40.000000 UTC",18486317,5f87a8dec8ce886daa622e6d,1286
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 18:01:56.000000 UTC",18486296,62e329abff03c2000d83079d,1333
2022-11-22,1702663,"Apparel, Footwear & Accessories","2022-11-22 18:05:41.000000 UTC",18486423,5f87a8dec8ce886daa622e6d,1336
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-18 23:08:28.000000 UTC",18463375,5f87a8dec8ce886daa622e6d,100
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-19 06:49:11.000000 UTC",18464516,5853efd9421aa90ceb2cb09e,150
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-21 03:23:44.000000 UTC",18468432,625b7e70ff03c20010467911,200
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-21 06:44:26.000000 UTC",18468831,600ed3a0c8ce886dac844326,250
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-21 16:06:29.000000 UTC",18470094,632c230dfeb3d70010ce5a37,300
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-21 16:06:35.000000 UTC",18470093,632c230dfeb3d70010ce5a37,500
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-20 05:53:14.000000 UTC",18466694,62e329abff03c2000d83079d,555
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-21 16:07:08.000000 UTC",18470101,632c230dfeb3d70010ce5a37,666
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-21 23:17:33.000000 UTC",18480438,62032f82c8ce885c4c7a9d14,800
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 01:37:29.000000 UTC",18481325,5f87a8dec8ce886daa622e6d,850
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 01:21:04.000000 UTC",18481202,62e329abff03c2000d83079d,888
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 01:37:39.000000 UTC",18481326,5f87a8dec8ce886daa622e6d,908
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 09:38:36.000000 UTC",18482955,5bcb9c25e3d4600e84b0c02a,1000
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 17:39:42.000000 UTC",18485636,5bcb9c25e3d4600e84b0c02a,1050
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 17:40:08.000000 UTC",18485641,5bcb9c25e3d4600e84b0c02a,1100
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 17:17:01.000000 UTC",18485318,62e329abff03c2000d83079d,1111
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 17:49:07.000000 UTC",18485889,62e329abff03c2000d83079d,1222
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 17:41:08.000000 UTC",18485672,5bcb9c25e3d4600e84b0c02a,1250
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 17:53:47.000000 UTC",18486040,5ee99029c8ce8806227dd424,1299
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 17:57:13.000000 UTC",18486142,5f87a8dec8ce886daa622e6d,1300
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 18:00:56.000000 UTC",18486252,5bcb9c25e3d4600e84b0c02a,1350
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 17:57:36.000000 UTC",18486157,5ee99029c8ce8806227dd424,1399
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 18:01:21.000000 UTC",18486263,5bcb9c25e3d4600e84b0c02a,1400
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 18:01:59.000000 UTC",18486297,5ee99029c8ce8806227dd424,1499
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 18:05:31.000000 UTC",18486413,5ee99029c8ce8806227dd424,1599
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 18:04:11.000000 UTC",18486374,5bcb9c25e3d4600e84b0c02a,1600
2022-11-22,1702664,"Apparel, Footwear & Accessories","2022-11-22 18:05:51.000000 UTC",18486430,5ee99029c8ce8806227dd424,1699
2022-12-02,1707589,"Apparel, Footwear & Accessories","2022-11-28 21:08:29.000000 UTC",18536101,5e1a6e11c8ce886c878615dd,150
2022-12-02,1707589,"Apparel, Footwear & Accessories","2022-11-28 22:18:20.000000 UTC",18538009,634dda38feb3d7000fd41790,200
2022-12-02,1707589,"Apparel, Footwear & Accessories","2022-11-28 22:18:28.000000 UTC",18538017,634dda38feb3d7000fd41790,250
2022-12-02,1707589,"Apparel, Footwear & Accessories","2022-11-28 22:18:35.000000 UTC",18538020,634dda38feb3d7000fd41790,300
2022-12-02,1707589,"Apparel, Footwear & Accessories","2022-11-28 22:21:19.000000 UTC",18538076,634dda38feb3d7000fd41790,400
2022-12-02,1707589,"Apparel, Footwear & Accessories","2022-11-28 22:21:31.000000 UTC",18538080,634dda38feb3d7000fd41790,450
2022-12-02,1707589,"Apparel, Footwear & Accessories","2022-11-28 22:21:38.000000 UTC",18538084,634dda38feb3d7000fd41790,600
2022-12-02,1707589,"Apparel, Footwear & Accessories","2022-11-28 22:22:03.000000 UTC",18538090,634dda38feb3d7000fd41790,800
2022-12-02,1707589,"Apparel, Footwear & Accessories","2022-11-28 22:22:11.000000 UTC",18538092,634dda38feb3d7000fd41790,1200
